Usage_ID,Customer_ID,Usage_Month,Usage_Hours,Sessions,Data_Usage_GB,Usage_Issue_Count
U09613_01,CUST09613,2025-11-01,19.62,14,23.57,0
U09613_02,CUST09613,2025-12-01,17.85,8,29.38,0
U09613_03,CUST09613,2026-01-01,16.33,30,20.8,0
U09613_04,CUST09613,2026-02-01,10.22,18,41.39,1
U09613_05,CUST09613,2026-03-01,30.55,11,18.95,0
U09613_06,CUST09613,2026-04-01,21.86,22,26.45,1
U09614_01,CUST09614,2025-08-01,12.53,25,27.01,0
U09614_02,CUST09614,2025-09-01,25.19,16,39.73,2
U09614_03,CUST09614,2025-10-01,24.55,22,27.95,1
U09614_04,CUST09614,2025-11-01,46.07,22,31.9,0
U09614_05,CUST09614,2025-12-01,14.89,15,22.29,0
U09614_06,CUST09614,2026-01-01,12.64,1,40.56,0
U09614_07,CUST09614,2026-02-01,37.87,1,31.97,0
U09614_08,CUST09614,2026-03-01,8.0,30,33.06,0
U09614_09,CUST09614,2026-04-01,26.0,17,40.19,1
U09614_10,CUST09614,2026-05-01,4.14,17,35.05,0
U09615_01,CUST09615,2024-01-01,22.27,21,27.56,0
U09615_02,CUST09615,2024-02-01,23.71,24,14.57,3
U09615_03,CUST09615,2024-03-01,12.5,14,13.39,0
U09615_04,CUST09615,2024-04-01,11.47,15,13.4,0
U09615_05,CUST09615,2024-05-01,18.22,23,9.98,0
U09615_06,CUST09615,2024-06-01,32.98,13,8.75,1
U09615_07,CUST09615,2024-07-01,37.07,11,18.97,1
U09615_08,CUST09615,2024-08-01,24.16,18,9.47,0
U09615_09,CUST09615,2024-09-01,39.52,15,10.1,0
U09615_10,CUST09615,2024-10-01,14.7,11,14.32,0
U09615_11,CUST09615,2024-11-01,48.78,23,0.2,1
U09615_12,CUST09615,2024-12-01,28.19,23,27.48,4
U09615_13,CUST09615,2025-01-01,22.31,25,30.86,1
U09615_14,CUST09615,2025-02-01,12.0,14,19.76,1
U09615_15,CUST09615,2025-03-01,13.33,27,5.88,2
U09615_16,CUST09615,2025-04-01,15.8,22,15.78,0
U09615_17,CUST09615,2025-05-01,24.77,21,16.44,2
U09615_18,CUST09615,2025-06-01,23.48,11,15.28,1
U09616_01,CUST09616,2025-08-01,21.45,29,33.22,0
U09616_02,CUST09616,2025-09-01,21.43,18,15.85,0
U09616_03,CUST09616,2025-10-01,8.72,21,8.7,0
U09616_04,CUST09616,2025-11-01,31.83,13,35.38,0
U09616_05,CUST09616,2025-12-01,21.04,11,19.58,0
U09616_06,CUST09616,2026-01-01,33.29,16,19.99,1
U09616_07,CUST09616,2026-02-01,14.7,24,0.2,0
U09616_08,CUST09616,2026-03-01,9.93,15,8.98,0
U09616_09,CUST09616,2026-04-01,61.01,10,35.35,0
U09617_01,CUST09617,2026-01-01,16.28,17,29.26,1
U09617_02,CUST09617,2026-02-01,22.87,23,19.67,2
U09617_03,CUST09617,2026-03-01,14.3,2,12.07,0
U09617_04,CUST09617,2026-04-01,10.29,27,16.29,0
U09617_05,CUST09617,2026-05-01,37.53,30,16.52,2
U09618_01,CUST09618,2026-04-01,17.06,17,30.31,1
U09618_02,CUST09618,2026-05-01,11.42,9,37.89,4
U09619_01,CUST09619,2025-02-01,24.68,17,39.71,0
U09619_02,CUST09619,2025-03-01,30.84,3,39.94,0
U09619_03,CUST09619,2025-04-01,24.95,12,14.07,0
U09619_04,CUST09619,2025-05-01,19.11,11,27.77,0
U09619_05,CUST09619,2025-06-01,24.08,11,52.1,0
U09619_06,CUST09619,2025-07-01,31.59,24,12.34,0
U09619_07,CUST09619,2025-08-01,7.48,17,32.17,0
U09619_08,CUST09619,2025-09-01,8.83,35,31.15,1
U09619_09,CUST09619,2025-10-01,13.38,17,39.27,1
U09619_10,CUST09619,2025-11-01,12.12,5,34.99,0
U09619_11,CUST09619,2025-12-01,59.62,12,40.39,1
U09619_12,CUST09619,2026-01-01,30.49,34,41.47,2
U09619_13,CUST09619,2026-02-01,19.11,9,38.08,0
U09619_14,CUST09619,2026-03-01,20.3,13,31.21,0
U09619_15,CUST09619,2026-04-01,45.2,17,23.51,2
U09620_01,CUST09620,2025-09-01,15.57,14,17.9,1
U09620_02,CUST09620,2025-10-01,20.42,16,30.78,1
U09620_03,CUST09620,2025-11-01,19.76,1,29.1,1
U09620_04,CUST09620,2025-12-01,13.5,15,26.99,1
U09620_05,CUST09620,2026-01-01,3.7,19,17.53,2
U09620_06,CUST09620,2026-02-01,14.1,9,8.8,1
U09620_07,CUST09620,2026-03-01,43.99,2,28.68,0
U09620_08,CUST09620,2026-04-01,2.69,22,24.22,0
U09620_09,CUST09620,2026-05-01,17.29,13,14.39,2
U09621_01,CUST09621,2025-09-01,42.15,15,23.98,0
U09621_02,CUST09621,2025-10-01,38.62,21,32.41,2
U09621_03,CUST09621,2025-11-01,20.79,27,27.17,0
U09621_04,CUST09621,2025-12-01,6.04,21,30.48,0
U09621_05,CUST09621,2026-01-01,10.88,22,35.09,0
U09621_06,CUST09621,2026-02-01,23.84,9,33.11,0
U09621_07,CUST09621,2026-03-01,32.97,21,32.73,0
U09621_08,CUST09621,2026-04-01,18.85,32,46.57,3
U09622_01,CUST09622,2025-10-01,25.92,10,21.47,0
U09622_02,CUST09622,2025-11-01,28.92,18,30.17,1
U09622_03,CUST09622,2025-12-01,21.36,12,33.86,2
U09622_04,CUST09622,2026-01-01,11.8,17,21.33,0
U09622_05,CUST09622,2026-02-01,14.66,13,31.35,3
U09622_06,CUST09622,2026-03-01,19.43,30,39.71,0
U09622_07,CUST09622,2026-04-01,15.56,24,31.79,0
U09623_01,CUST09623,2025-12-01,29.48,18,52.2,1
U09623_02,CUST09623,2026-01-01,41.73,9,37.1,2
U09623_03,CUST09623,2026-02-01,10.24,1,35.07,0
U09623_04,CUST09623,2026-03-01,15.98,15,24.88,0
U09623_05,CUST09623,2026-04-01,19.75,16,23.09,1
U09623_06,CUST09623,2026-05-01,26.48,14,39.52,0
U09624_01,CUST09624,2025-05-01,22.0,22,38.08,0
U09624_02,CUST09624,2025-06-01,28.11,13,18.87,3
U09624_03,CUST09624,2025-07-01,4.42,12,10.17,3
U09624_04,CUST09624,2025-08-01,15.42,18,50.79,2
U09624_05,CUST09624,2025-09-01,23.63,14,41.96,1
U09624_06,CUST09624,2025-10-01,28.28,23,36.4,2
U09624_07,CUST09624,2025-11-01,41.68,28,37.97,0
U09624_08,CUST09624,2025-12-01,29.33,18,15.28,0
U09624_09,CUST09624,2026-01-01,10.86,25,23.09,1
U09624_10,CUST09624,2026-02-01,16.21,15,33.89,1
U09624_11,CUST09624,2026-03-01,7.43,17,35.84,1
U09624_12,CUST09624,2026-04-01,15.37,22,33.48,1
U09624_13,CUST09624,2026-05-01,7.66,10,29.54,3
U09625_01,CUST09625,2024-11-01,10.95,17,42.23,1
U09625_02,CUST09625,2024-12-01,17.81,12,24.74,0
U09625_03,CUST09625,2025-01-01,29.02,33,13.42,0
U09625_04,CUST09625,2025-02-01,7.9,25,43.83,1
U09625_05,CUST09625,2025-03-01,2.96,23,29.51,0
U09625_06,CUST09625,2025-04-01,16.93,6,27.53,0
U09625_07,CUST09625,2025-05-01,19.36,12,35.65,1
U09625_08,CUST09625,2025-06-01,17.65,1,33.48,0
U09625_09,CUST09625,2025-07-01,19.82,8,35.52,2
U09625_10,CUST09625,2025-08-01,44.76,17,35.1,1
U09625_11,CUST09625,2025-09-01,18.12,12,49.8,0
U09625_12,CUST09625,2025-10-01,21.53,25,29.54,1
U09625_13,CUST09625,2025-11-01,13.93,17,45.03,3
U09625_14,CUST09625,2025-12-01,17.05,24,35.13,0
U09625_15,CUST09625,2026-01-01,6.25,20,20.16,0
U09625_16,CUST09625,2026-02-01,19.92,26,43.23,2
U09625_17,CUST09625,2026-03-01,4.99,7,32.03,1
U09626_01,CUST09626,2024-07-01,28.79,21,17.81,1
U09626_02,CUST09626,2024-08-01,22.94,2,32.36,0
U09626_03,CUST09626,2024-09-01,5.94,11,38.85,0
U09626_04,CUST09626,2024-10-01,6.38,17,29.72,0
U09626_05,CUST09626,2024-11-01,8.68,8,45.8,1
U09626_06,CUST09626,2024-12-01,3.61,22,30.09,0
U09626_07,CUST09626,2025-01-01,15.18,17,27.68,1
U09626_08,CUST09626,2025-02-01,13.24,20,46.97,1
U09626_09,CUST09626,2025-03-01,58.2,11,17.69,0
U09626_10,CUST09626,2025-04-01,28.17,16,38.55,0
U09626_11,CUST09626,2025-05-01,13.05,11,29.22,0
U09626_12,CUST09626,2025-06-01,18.94,21,35.39,2
U09626_13,CUST09626,2025-07-01,6.45,21,28.42,2
U09626_14,CUST09626,2025-08-01,14.91,9,32.01,1
U09626_15,CUST09626,2025-09-01,24.75,9,26.45,1
U09626_16,CUST09626,2025-10-01,24.43,19,24.32,1
U09626_17,CUST09626,2025-11-01,10.62,9,2.47,0
U09627_01,CUST09627,2025-12-01,7.25,11,35.17,1
U09627_02,CUST09627,2026-01-01,38.86,28,21.55,1
U09627_03,CUST09627,2026-02-01,39.22,10,30.61,1
U09627_04,CUST09627,2026-03-01,26.11,5,46.48,1
U09627_05,CUST09627,2026-04-01,28.3,31,34.7,1
U09628_01,CUST09628,2024-12-01,22.48,17,35.18,1
U09628_02,CUST09628,2025-01-01,22.33,19,26.37,2
U09628_03,CUST09628,2025-02-01,34.52,16,40.42,0
U09628_04,CUST09628,2025-03-01,15.94,20,23.11,1
U09628_05,CUST09628,2025-04-01,9.06,10,48.54,4
U09628_06,CUST09628,2025-05-01,13.61,5,35.34,0
U09628_07,CUST09628,2025-06-01,29.77,20,24.24,1
U09628_08,CUST09628,2025-07-01,20.63,24,48.24,0
U09628_09,CUST09628,2025-08-01,11.95,17,31.93,0
U09628_10,CUST09628,2025-09-01,15.08,26,35.57,1
U09628_11,CUST09628,2025-10-01,10.11,3,38.2,1
U09628_12,CUST09628,2025-11-01,34.86,11,41.78,1
U09628_13,CUST09628,2025-12-01,16.95,18,30.45,2
U09628_14,CUST09628,2026-01-01,21.68,33,42.23,1
U09628_15,CUST09628,2026-02-01,30.64,18,14.31,1
U09628_16,CUST09628,2026-03-01,17.18,3,26.64,1
U09628_17,CUST09628,2026-04-01,38.07,8,33.99,1
U09628_18,CUST09628,2026-05-01,29.75,8,26.98,1
U09629_01,CUST09629,2024-03-01,36.56,24,24.79,2
U09629_02,CUST09629,2024-04-01,36.31,33,23.15,5
U09629_03,CUST09629,2024-05-01,16.31,10,12.04,3
U09629_04,CUST09629,2024-06-01,19.5,20,16.45,0
U09629_05,CUST09629,2024-07-01,28.15,20,20.6,0
U09629_06,CUST09629,2024-08-01,13.58,15,1.77,1
U09629_07,CUST09629,2024-09-01,15.17,15,9.92,1
U09629_08,CUST09629,2024-10-01,19.23,26,14.27,3
U09629_09,CUST09629,2024-11-01,3.41,11,16.48,1
U09629_10,CUST09629,2024-12-01,14.25,32,13.02,0
U09629_11,CUST09629,2025-01-01,15.34,23,27.03,1
U09629_12,CUST09629,2025-02-01,33.04,20,28.02,0
U09629_13,CUST09629,2025-03-01,14.11,7,20.58,0
U09629_14,CUST09629,2025-04-01,8.8,20,17.62,1
U09629_15,CUST09629,2025-05-01,15.49,30,13.81,1
U09629_16,CUST09629,2025-06-01,42.28,12,31.4,1
U09629_17,CUST09629,2025-07-01,15.14,18,16.32,4
U09629_18,CUST09629,2025-08-01,13.83,27,15.3,2
U09630_01,CUST09630,2024-11-01,50.2,20,28.16,2
U09630_02,CUST09630,2024-12-01,12.08,17,31.44,1
U09630_03,CUST09630,2025-01-01,38.95,25,38.26,1
U09630_04,CUST09630,2025-02-01,16.47,10,11.34,0
U09630_05,CUST09630,2025-03-01,13.46,2,47.17,1
U09630_06,CUST09630,2025-04-01,13.83,13,27.79,1
U09630_07,CUST09630,2025-05-01,40.86,5,28.64,2
U09630_08,CUST09630,2025-06-01,18.0,24,39.69,0
U09630_09,CUST09630,2025-07-01,46.75,14,19.7,1
U09630_10,CUST09630,2025-08-01,3.66,22,35.22,1
U09630_11,CUST09630,2025-09-01,19.35,23,37.26,1
U09630_12,CUST09630,2025-10-01,30.41,9,16.09,0
U09630_13,CUST09630,2025-11-01,24.77,18,24.09,0
U09630_14,CUST09630,2025-12-01,25.31,11,37.8,2
U09630_15,CUST09630,2026-01-01,6.24,12,27.51,0
U09630_16,CUST09630,2026-02-01,32.5,16,28.02,0
U09630_17,CUST09630,2026-03-01,20.73,18,19.29,0
U09630_18,CUST09630,2026-04-01,15.86,15,41.24,0
U09631_01,CUST09631,2024-10-01,16.13,17,26.17,2
U09631_02,CUST09631,2024-11-01,16.87,20,9.2,3
U09631_03,CUST09631,2024-12-01,22.02,26,14.51,0
U09631_04,CUST09631,2025-01-01,48.15,16,24.83,1
U09631_05,CUST09631,2025-02-01,51.99,16,41.26,1
U09631_06,CUST09631,2025-03-01,20.11,12,38.9,0
U09631_07,CUST09631,2025-04-01,7.56,18,24.23,0
U09631_08,CUST09631,2025-05-01,13.07,17,26.18,2
U09631_09,CUST09631,2025-06-01,37.13,9,45.64,1
U09631_10,CUST09631,2025-07-01,14.63,22,40.38,0
U09631_11,CUST09631,2025-08-01,33.07,24,39.28,1
U09631_12,CUST09631,2025-09-01,35.11,24,30.86,0
U09631_13,CUST09631,2025-10-01,13.49,18,27.13,0
U09631_14,CUST09631,2025-11-01,14.34,22,28.12,1
U09631_15,CUST09631,2025-12-01,10.37,3,30.71,1
U09631_16,CUST09631,2026-01-01,25.28,6,30.9,0
U09631_17,CUST09631,2026-02-01,21.89,11,27.17,0
U09631_18,CUST09631,2026-03-01,38.3,10,35.01,0
U09632_01,CUST09632,2024-03-01,18.75,13,4.46,2
U09632_02,CUST09632,2024-04-01,6.87,18,23.96,3
U09632_03,CUST09632,2024-05-01,38.04,11,12.72,1
U09632_04,CUST09632,2024-06-01,15.9,17,37.34,1
U09632_05,CUST09632,2024-07-01,18.26,9,11.67,2
U09632_06,CUST09632,2024-08-01,25.65,16,29.28,0
U09632_07,CUST09632,2024-09-01,11.35,13,36.96,0
U09632_08,CUST09632,2024-10-01,16.58,15,36.56,0
U09632_09,CUST09632,2024-11-01,27.48,25,35.88,0
U09632_10,CUST09632,2024-12-01,39.91,13,41.42,0
U09632_11,CUST09632,2025-01-01,29.34,27,39.09,1
U09632_12,CUST09632,2025-02-01,31.72,21,47.05,0
U09632_13,CUST09632,2025-03-01,32.06,12,26.16,2
U09632_14,CUST09632,2025-04-01,22.79,14,18.73,0
U09632_15,CUST09632,2025-05-01,30.27,13,18.31,3
U09632_16,CUST09632,2025-06-01,24.9,14,33.92,1
U09632_17,CUST09632,2025-07-01,29.95,20,31.71,1
U09632_18,CUST09632,2025-08-01,27.87,28,42.58,0
U09633_01,CUST09633,2024-06-01,10.63,22,33.47,1
U09633_02,CUST09633,2024-07-01,11.96,22,23.78,1
U09633_03,CUST09633,2024-08-01,19.76,20,14.12,0
U09633_04,CUST09633,2024-09-01,20.66,20,25.81,1
U09633_05,CUST09633,2024-10-01,17.31,14,42.87,1
U09633_06,CUST09633,2024-11-01,44.89,14,37.06,1
U09633_07,CUST09633,2024-12-01,19.86,9,31.94,0
U09633_08,CUST09633,2025-01-01,32.56,24,31.48,2
U09633_09,CUST09633,2025-02-01,22.58,14,42.69,1
U09633_10,CUST09633,2025-03-01,11.2,19,30.85,0
U09633_11,CUST09633,2025-04-01,14.76,8,39.78,0
U09633_12,CUST09633,2025-05-01,22.05,17,28.45,0
U09633_13,CUST09633,2025-06-01,5.22,11,25.03,2
U09633_14,CUST09633,2025-07-01,21.38,22,27.28,1
U09633_15,CUST09633,2025-08-01,32.5,6,31.97,0
U09633_16,CUST09633,2025-09-01,26.05,13,38.68,0
U09633_17,CUST09633,2025-10-01,13.91,22,18.74,0
U09634_01,CUST09634,2024-05-01,9.17,23,18.88,1
U09634_02,CUST09634,2024-06-01,16.84,15,40.34,0
U09634_03,CUST09634,2024-07-01,50.59,19,27.93,1
U09634_04,CUST09634,2024-08-01,13.92,15,64.98,1
U09634_05,CUST09634,2024-09-01,24.33,22,43.53,1
U09634_06,CUST09634,2024-10-01,44.75,13,22.44,0
U09634_07,CUST09634,2024-11-01,31.19,29,25.02,1
U09634_08,CUST09634,2024-12-01,18.48,26,46.96,0
U09634_09,CUST09634,2025-01-01,11.33,23,18.69,2
U09634_10,CUST09634,2025-02-01,11.27,19,31.45,1
U09634_11,CUST09634,2025-03-01,7.2,16,27.66,0
U09634_12,CUST09634,2025-04-01,8.21,14,24.57,3
U09634_13,CUST09634,2025-05-01,33.62,18,42.11,1
U09634_14,CUST09634,2025-06-01,9.47,14,36.89,0
U09634_15,CUST09634,2025-07-01,30.57,8,51.4,2
U09634_16,CUST09634,2025-08-01,12.6,21,50.99,0
U09634_17,CUST09634,2025-09-01,20.52,20,39.2,0
U09635_01,CUST09635,2024-02-01,35.49,9,24.97,2
U09635_02,CUST09635,2024-03-01,24.6,11,29.47,1
U09635_03,CUST09635,2024-04-01,19.89,22,38.32,0
U09635_04,CUST09635,2024-05-01,3.3,26,24.05,0
U09635_05,CUST09635,2024-06-01,12.42,15,44.99,0
U09635_06,CUST09635,2024-07-01,17.01,12,40.91,1
U09635_07,CUST09635,2024-08-01,35.78,23,25.77,1
U09635_08,CUST09635,2024-09-01,30.04,30,17.04,2
U09635_09,CUST09635,2024-10-01,13.11,19,13.21,2
U09635_10,CUST09635,2024-11-01,5.49,32,24.32,1
U09635_11,CUST09635,2024-12-01,19.24,14,23.19,0
U09635_12,CUST09635,2025-01-01,21.06,24,18.71,1
U09635_13,CUST09635,2025-02-01,52.61,19,25.15,2
U09635_14,CUST09635,2025-03-01,10.13,8,25.88,0
U09635_15,CUST09635,2025-04-01,32.36,16,25.69,1
U09635_16,CUST09635,2025-05-01,43.59,20,39.9,1
U09635_17,CUST09635,2025-06-01,31.76,25,29.47,3
U09635_18,CUST09635,2025-07-01,15.52,6,31.15,0
U09636_01,CUST09636,2026-02-01,14.65,29,45.11,0
U09636_02,CUST09636,2026-03-01,34.88,22,43.52,0
U09636_03,CUST09636,2026-04-01,3.66,17,33.58,2
U09637_01,CUST09637,2026-02-01,23.66,20,42.12,1
U09637_02,CUST09637,2026-03-01,9.73,14,28.12,1
U09637_03,CUST09637,2026-04-01,20.1,18,36.91,0
U09637_04,CUST09637,2026-05-01,14.63,5,29.01,0
U09638_01,CUST09638,2025-01-01,15.76,26,14.61,0
U09638_02,CUST09638,2025-02-01,13.17,16,29.26,1
U09638_03,CUST09638,2025-03-01,7.66,13,7.49,1
U09638_04,CUST09638,2025-04-01,20.21,13,39.89,1
U09638_05,CUST09638,2025-05-01,24.46,12,5.23,0
U09638_06,CUST09638,2025-06-01,20.07,7,12.23,1
U09638_07,CUST09638,2025-07-01,36.28,9,4.89,1
U09638_08,CUST09638,2025-08-01,42.85,22,14.39,0
U09638_09,CUST09638,2025-09-01,35.34,15,26.47,3
U09638_10,CUST09638,2025-10-01,15.79,4,19.75,0
U09638_11,CUST09638,2025-11-01,12.15,30,27.78,0
U09638_12,CUST09638,2025-12-01,9.65,12,15.42,0
U09638_13,CUST09638,2026-01-01,61.68,23,23.88,0
U09638_14,CUST09638,2026-02-01,13.79,17,24.56,1
U09638_15,CUST09638,2026-03-01,43.14,15,22.14,0
U09638_16,CUST09638,2026-04-01,10.45,26,0.2,1
U09638_17,CUST09638,2026-05-01,21.57,8,21.74,0
U09639_01,CUST09639,2025-04-01,10.83,7,40.67,2
U09639_02,CUST09639,2025-05-01,38.5,15,37.9,0
U09639_03,CUST09639,2025-06-01,19.42,17,36.77,0
U09639_04,CUST09639,2025-07-01,21.47,20,45.57,1
U09639_05,CUST09639,2025-08-01,17.31,19,21.31,1
U09639_06,CUST09639,2025-09-01,31.84,15,12.73,1
U09639_07,CUST09639,2025-10-01,21.64,22,39.45,2
U09639_08,CUST09639,2025-11-01,18.58,17,50.76,0
U09639_09,CUST09639,2025-12-01,27.64,13,46.44,1
U09639_10,CUST09639,2026-01-01,23.03,22,53.13,2
U09639_11,CUST09639,2026-02-01,30.12,11,36.92,2
U09639_12,CUST09639,2026-03-01,22.38,26,59.18,0
U09639_13,CUST09639,2026-04-01,23.79,15,46.34,4
U09639_14,CUST09639,2026-05-01,14.29,20,38.8,0
U09640_01,CUST09640,2024-05-01,5.6,19,21.98,1
U09640_02,CUST09640,2024-06-01,47.52,19,49.59,1
U09640_03,CUST09640,2024-07-01,15.36,8,22.36,2
U09640_04,CUST09640,2024-08-01,12.8,12,22.99,2
U09640_05,CUST09640,2024-09-01,33.84,26,30.18,1
U09640_06,CUST09640,2024-10-01,18.99,29,49.78,0
U09640_07,CUST09640,2024-11-01,23.63,29,22.61,1
U09640_08,CUST09640,2024-12-01,15.0,20,26.2,3
U09640_09,CUST09640,2025-01-01,1.98,7,36.34,1
U09640_10,CUST09640,2025-02-01,28.28,17,38.74,0
U09640_11,CUST09640,2025-03-01,6.2,16,27.72,0
U09640_12,CUST09640,2025-04-01,22.64,10,19.68,0
U09640_13,CUST09640,2025-05-01,38.36,11,27.41,1
U09640_14,CUST09640,2025-06-01,9.59,28,13.97,1
U09640_15,CUST09640,2025-07-01,8.42,19,12.72,1
U09640_16,CUST09640,2025-08-01,21.76,24,35.43,2
U09640_17,CUST09640,2025-09-01,16.04,9,17.59,0
U09641_01,CUST09641,2025-03-01,20.35,31,2.44,1
U09641_02,CUST09641,2025-04-01,18.67,12,40.16,2
U09641_03,CUST09641,2025-05-01,25.8,6,13.65,0
U09641_04,CUST09641,2025-06-01,21.41,13,21.81,0
U09641_05,CUST09641,2025-07-01,23.44,27,25.73,0
U09641_06,CUST09641,2025-08-01,19.98,12,17.67,1
U09641_07,CUST09641,2025-09-01,19.91,23,18.56,0
U09641_08,CUST09641,2025-10-01,36.5,22,3.45,0
U09641_09,CUST09641,2025-11-01,29.71,16,6.17,0
U09641_10,CUST09641,2025-12-01,18.14,22,9.45,0
U09641_11,CUST09641,2026-01-01,12.36,25,25.07,0
U09641_12,CUST09641,2026-02-01,14.47,18,37.04,1
U09641_13,CUST09641,2026-03-01,22.97,17,21.24,0
U09641_14,CUST09641,2026-04-01,33.85,29,19.81,0
U09642_01,CUST09642,2024-05-01,20.55,14,16.15,0
U09642_02,CUST09642,2024-06-01,15.53,25,16.81,1
U09642_03,CUST09642,2024-07-01,26.33,16,40.88,0
U09642_04,CUST09642,2024-08-01,9.58,12,28.37,0
U09642_05,CUST09642,2024-09-01,29.4,17,12.93,2
U09642_06,CUST09642,2024-10-01,11.79,19,28.2,4
U09642_07,CUST09642,2024-11-01,25.1,12,34.91,3
U09642_08,CUST09642,2024-12-01,7.44,16,7.45,1
U09642_09,CUST09642,2025-01-01,34.03,17,25.09,1
U09642_10,CUST09642,2025-02-01,20.65,15,11.08,0
U09642_11,CUST09642,2025-03-01,30.26,1,24.6,0
U09642_12,CUST09642,2025-04-01,21.96,8,24.91,0
U09642_13,CUST09642,2025-05-01,13.07,19,17.52,1
U09642_14,CUST09642,2025-06-01,29.18,8,15.84,0
U09642_15,CUST09642,2025-07-01,7.9,5,16.17,0
U09642_16,CUST09642,2025-08-01,9.03,10,42.06,3
U09642_17,CUST09642,2025-09-01,5.99,16,20.62,1
U09642_18,CUST09642,2025-10-01,48.68,14,19.99,2
U09643_01,CUST09643,2024-08-01,4.26,15,35.7,0
U09643_02,CUST09643,2024-09-01,23.78,24,47.64,1
U09643_03,CUST09643,2024-10-01,14.46,24,26.22,1
U09643_04,CUST09643,2024-11-01,15.99,5,37.15,0
U09643_05,CUST09643,2024-12-01,13.86,18,43.93,0
U09643_06,CUST09643,2025-01-01,32.94,10,33.07,0
U09643_07,CUST09643,2025-02-01,17.38,17,33.74,0
U09643_08,CUST09643,2025-03-01,7.08,1,29.37,0
U09643_09,CUST09643,2025-04-01,19.22,22,31.38,0
U09643_10,CUST09643,2025-05-01,30.87,28,10.88,1
U09643_11,CUST09643,2025-06-01,45.15,14,32.97,0
U09643_12,CUST09643,2025-07-01,29.56,17,38.15,0
U09643_13,CUST09643,2025-08-01,36.22,20,35.33,1
U09643_14,CUST09643,2025-09-01,32.77,20,28.13,2
U09643_15,CUST09643,2025-10-01,13.98,14,38.62,2
U09643_16,CUST09643,2025-11-01,29.33,12,31.31,1
U09643_17,CUST09643,2025-12-01,34.77,20,10.17,0
U09644_01,CUST09644,2024-09-01,15.81,23,42.38,1
U09644_02,CUST09644,2024-10-01,37.52,12,36.52,1
U09644_03,CUST09644,2024-11-01,5.24,20,40.14,1
U09644_04,CUST09644,2024-12-01,15.12,20,26.84,1
U09644_05,CUST09644,2025-01-01,9.79,24,35.04,2
U09644_06,CUST09644,2025-02-01,23.54,10,30.33,2
U09644_07,CUST09644,2025-03-01,17.55,8,28.93,1
U09644_08,CUST09644,2025-04-01,24.73,22,22.09,6
U09644_09,CUST09644,2025-05-01,23.69,8,11.12,3
U09644_10,CUST09644,2025-06-01,93.04,24,25.33,2
U09644_11,CUST09644,2025-07-01,23.08,13,17.16,0
U09644_12,CUST09644,2025-08-01,20.1,12,33.27,2
U09644_13,CUST09644,2025-09-01,21.07,22,23.23,1
U09644_14,CUST09644,2025-10-01,6.87,28,31.45,2
U09644_15,CUST09644,2025-11-01,17.74,33,32.71,2
U09644_16,CUST09644,2025-12-01,19.84,7,20.41,1
U09644_17,CUST09644,2026-01-01,18.05,25,21.05,0
U09645_01,CUST09645,2024-08-01,22.68,18,27.83,1
U09645_02,CUST09645,2024-09-01,6.84,12,26.67,1
U09645_03,CUST09645,2024-10-01,6.33,18,42.07,2
U09645_04,CUST09645,2024-11-01,8.79,17,15.61,1
U09645_05,CUST09645,2024-12-01,13.37,18,37.19,0
U09645_06,CUST09645,2025-01-01,32.91,12,50.5,2
U09645_07,CUST09645,2025-02-01,31.08,17,38.72,2
U09645_08,CUST09645,2025-03-01,31.45,23,22.95,1
U09645_09,CUST09645,2025-04-01,12.56,8,29.86,2
U09645_10,CUST09645,2025-05-01,16.28,19,16.8,1
U09645_11,CUST09645,2025-06-01,30.75,22,9.37,2
U09645_12,CUST09645,2025-07-01,27.65,31,34.63,2
U09645_13,CUST09645,2025-08-01,21.64,20,14.83,2
U09645_14,CUST09645,2025-09-01,69.64,10,15.37,0
U09645_15,CUST09645,2025-10-01,10.88,16,26.87,1
U09645_16,CUST09645,2025-11-01,7.11,30,50.81,0
U09645_17,CUST09645,2025-12-01,10.47,33,25.88,0
U09646_01,CUST09646,2024-05-01,17.36,15,12.92,0
U09646_02,CUST09646,2024-06-01,16.91,16,38.84,2
U09646_03,CUST09646,2024-07-01,27.0,19,16.86,1
U09646_04,CUST09646,2024-08-01,33.34,18,35.74,1
U09646_05,CUST09646,2024-09-01,17.09,14,26.21,1
U09646_06,CUST09646,2024-10-01,14.64,22,33.77,0
U09646_07,CUST09646,2024-11-01,15.76,22,43.88,1
U09646_08,CUST09646,2024-12-01,11.27,22,16.48,0
U09646_09,CUST09646,2025-01-01,42.8,25,33.64,1
U09646_10,CUST09646,2025-02-01,25.65,20,17.22,1
U09646_11,CUST09646,2025-03-01,42.07,23,38.47,0
U09646_12,CUST09646,2025-04-01,10.7,13,49.79,2
U09646_13,CUST09646,2025-05-01,12.89,18,33.89,2
U09646_14,CUST09646,2025-06-01,27.7,18,16.24,0
U09646_15,CUST09646,2025-07-01,17.23,15,34.37,0
U09646_16,CUST09646,2025-08-01,28.21,31,16.65,3
U09646_17,CUST09646,2025-09-01,29.83,22,43.53,0
U09647_01,CUST09647,2025-12-01,35.59,16,17.3,2
U09647_02,CUST09647,2026-01-01,31.54,12,44.06,1
U09647_03,CUST09647,2026-02-01,17.02,29,29.38,0
U09647_04,CUST09647,2026-03-01,28.64,20,21.39,1
U09647_05,CUST09647,2026-04-01,19.18,22,32.51,0
