Subscription_ID,Customer_ID,Plan,Monthly_Fee,Contract_Type,Support_Tier,Start_Date
SUB11097,CUST11097,Premium,1199,Quarterly,10,2025-02-21
SUB11098,CUST11098,Basic,499,Annual,2,2025-01-25
SUB11099,CUST11099,Family,1499,Monthly,15,2024-09-19
SUB11100,CUST11100,Family,1499,Annual,15,2025-11-15
SUB11101,CUST11101,Premium,1199,Monthly,10,2024-04-23
SUB11102,CUST11102,Standard,799,Monthly,5,2026-04-07
SUB11103,CUST11103,Family,1499,Monthly,15,2025-04-17
SUB11104,CUST11104,Standard,799,Annual,5,2024-01-09
SUB11105,CUST11105,Premium,1199,Monthly,10,2025-08-04
SUB11106,CUST11106,Premium,1199,Quarterly,10,2025-09-30
SUB11107,CUST11107,Premium,1199,Monthly,10,2026-03-22
SUB11108,CUST11108,Standard,799,Monthly,5,2025-08-27
SUB11109,CUST11109,Basic,499,Annual,2,2025-09-27
SUB11110,CUST11110,Family,1499,Monthly,15,2024-02-27
SUB11111,CUST11111,Standard,799,Annual,5,2025-06-08
SUB11112,CUST11112,Standard,799,Monthly,5,2024-07-28
SUB11113,CUST11113,Basic,499,Quarterly,2,2026-04-03
SUB11114,CUST11114,Standard,799,Quarterly,5,2024-06-02
SUB11115,CUST11115,Basic,499,Annual,2,2026-01-12
SUB11116,CUST11116,Standard,799,Monthly,5,2025-09-18
SUB11117,CUST11117,Standard,799,Annual,5,2026-01-24
SUB11118,CUST11118,Basic,499,Annual,2,2024-08-27
SUB11119,CUST11119,Standard,799,Monthly,5,2024-11-06
SUB11120,CUST11120,Basic,499,Monthly,2,2024-06-17
SUB11121,CUST11121,Family,1499,Monthly,15,2024-04-19
SUB11122,CUST11122,Family,1499,Quarterly,15,2026-02-21
SUB11123,CUST11123,Premium,1199,Quarterly,10,2024-06-13
SUB11124,CUST11124,Basic,499,Monthly,2,2025-01-18
SUB11125,CUST11125,Basic,499,Monthly,2,2026-01-07
SUB11126,CUST11126,Standard,799,Monthly,5,2024-04-06
SUB11127,CUST11127,Standard,799,Monthly,5,2025-10-02
SUB11128,CUST11128,Basic,499,Annual,2,2025-05-12
SUB11129,CUST11129,Premium,1199,Quarterly,10,2024-02-28
SUB11130,CUST11130,Standard,799,Monthly,5,2025-05-21
SUB11131,CUST11131,Standard,799,Monthly,5,2025-06-09
SUB11132,CUST11132,Standard,799,Monthly,5,2024-05-21
SUB11133,CUST11133,Basic,499,Monthly,2,2024-03-07
SUB11134,CUST11134,Basic,499,Monthly,2,2026-02-15
SUB11135,CUST11135,Standard,799,Quarterly,5,2025-07-15
SUB11136,CUST11136,Premium,1199,Monthly,10,2025-09-11
SUB11137,CUST11137,Premium,1199,Monthly,10,2024-12-16
SUB11138,CUST11138,Premium,1199,Quarterly,10,2026-01-01
SUB11139,CUST11139,Premium,1199,Monthly,10,2025-07-11
SUB11140,CUST11140,Standard,799,Annual,5,2024-08-30
SUB11141,CUST11141,Premium,1199,Annual,10,2025-09-16
SUB11142,CUST11142,Standard,799,Quarterly,5,2025-01-06
SUB11143,CUST11143,Standard,799,Monthly,5,2024-01-24
SUB11144,CUST11144,Basic,499,Quarterly,2,2025-09-19
SUB11145,CUST11145,Standard,799,Annual,5,2024-05-22
SUB11146,CUST11146,Family,1499,Annual,15,2025-12-31
SUB11147,CUST11147,Standard,799,Monthly,5,2025-01-10
SUB11148,CUST11148,Standard,799,Quarterly,5,2025-04-02
SUB11149,CUST11149,Basic,499,Monthly,2,2025-08-10
SUB11150,CUST11150,Standard,799,Monthly,5,2026-04-20
SUB11151,CUST11151,Standard,799,Monthly,5,2026-01-03
SUB11152,CUST11152,Standard,799,Monthly,5,2024-05-27
SUB11153,CUST11153,Standard,799,Quarterly,5,2024-04-02
SUB11154,CUST11154,Standard,799,Monthly,5,2026-04-15
SUB11155,CUST11155,Basic,499,Monthly,2,2025-05-13
SUB11156,CUST11156,Family,1499,Annual,15,2024-11-18
SUB11157,CUST11157,Basic,499,Monthly,2,2025-12-11
SUB11158,CUST11158,Premium,1199,Annual,10,2026-04-28
SUB11159,CUST11159,Basic,499,Quarterly,2,2024-03-28
SUB11160,CUST11160,Premium,1199,Monthly,10,2025-09-25
SUB11161,CUST11161,Standard,799,Annual,5,2024-08-20
SUB11162,CUST11162,Standard,799,Monthly,5,2025-10-09
SUB11163,CUST11163,Premium,1199,Monthly,10,2025-05-04
SUB11164,CUST11164,Premium,1199,Annual,10,2025-10-07
SUB11165,CUST11165,Family,1499,Monthly,15,2025-12-29
SUB11166,CUST11166,Basic,499,Quarterly,2,2025-02-14
SUB11167,CUST11167,Basic,499,Quarterly,2,2025-04-11
SUB11168,CUST11168,Basic,499,Monthly,2,2024-01-04
SUB11169,CUST11169,Standard,799,Annual,5,2025-03-04
SUB11170,CUST11170,Premium,1199,Monthly,10,2024-12-22
SUB11171,CUST11171,Family,1499,Annual,15,2025-12-10
SUB11172,CUST11172,Standard,799,Monthly,5,2024-09-02
SUB11173,CUST11173,Basic,499,Monthly,2,2025-01-17
SUB11174,CUST11174,Standard,799,Monthly,5,2025-07-07
SUB11175,CUST11175,Standard,799,Annual,5,2024-01-26
SUB11176,CUST11176,Family,1499,Monthly,15,2024-02-18
SUB11177,CUST11177,Premium,1199,Quarterly,10,2024-04-06
SUB11178,CUST11178,Family,1499,Annual,15,2025-10-04
SUB11179,CUST11179,Basic,499,Monthly,2,2024-06-02
SUB11180,CUST11180,Basic,499,Annual,2,2025-10-01
SUB11181,CUST11181,Premium,1199,Annual,10,2024-02-01
SUB11182,CUST11182,Family,1499,Monthly,15,2025-12-13
SUB11183,CUST11183,Premium,1199,Monthly,10,2025-11-10
SUB11184,CUST11184,Basic,499,Monthly,2,2026-04-18
SUB11185,CUST11185,Basic,499,Annual,2,2024-03-21
SUB11186,CUST11186,Family,1499,Monthly,15,2024-09-01
SUB11187,CUST11187,Basic,499,Monthly,2,2025-07-29
SUB11188,CUST11188,Standard,799,Monthly,5,2025-02-21
SUB11189,CUST11189,Family,1499,Monthly,15,2025-05-02
SUB11190,CUST11190,Basic,499,Annual,2,2024-09-01
SUB11191,CUST11191,Standard,799,Annual,5,2024-03-18
SUB11192,CUST11192,Family,1499,Annual,15,2024-09-21
SUB11193,CUST11193,Basic,499,Monthly,2,2024-10-14
SUB11194,CUST11194,Premium,1199,Monthly,10,2025-09-24
SUB11195,CUST11195,Premium,1199,Quarterly,10,2024-10-06
SUB11196,CUST11196,Standard,799,Quarterly,5,2025-05-28
SUB11197,CUST11197,Standard,799,Quarterly,5,2024-06-14
SUB11198,CUST11198,Basic,499,Monthly,2,2025-11-01
SUB11199,CUST11199,Premium,1199,Monthly,10,2024-01-27
SUB11200,CUST11200,Family,1499,Monthly,15,2025-02-23
SUB11201,CUST11201,Basic,499,Monthly,2,2025-08-30
SUB11202,CUST11202,Premium,1199,Annual,10,2024-02-14
SUB11203,CUST11203,Basic,499,Annual,2,2024-10-04
SUB11204,CUST11204,Basic,499,Annual,2,2024-10-17
SUB11205,CUST11205,Premium,1199,Monthly,10,2025-06-14
SUB11206,CUST11206,Standard,799,Monthly,5,2025-05-18
SUB11207,CUST11207,Family,1499,Annual,15,2024-07-30
SUB11208,CUST11208,Basic,499,Monthly,2,2025-07-16
SUB11209,CUST11209,Basic,499,Monthly,2,2026-03-10
SUB11210,CUST11210,Premium,1199,Monthly,10,2024-01-16
SUB11211,CUST11211,Premium,1199,Annual,10,2026-04-30
SUB11212,CUST11212,Standard,799,Monthly,5,2025-10-03
SUB11213,CUST11213,Standard,799,Monthly,5,2024-07-31
SUB11214,CUST11214,Premium,1199,Monthly,10,2024-05-10
SUB11215,CUST11215,Basic,499,Monthly,2,2025-02-06
SUB11216,CUST11216,Standard,799,Quarterly,5,2026-02-23
SUB11217,CUST11217,Premium,1199,Monthly,10,2025-04-28
SUB11218,CUST11218,Standard,799,Quarterly,5,2026-01-06
SUB11219,CUST11219,Family,1499,Monthly,15,2024-09-12
SUB11220,CUST11220,Standard,799,Monthly,5,2025-12-06
SUB11221,CUST11221,Standard,799,Monthly,5,2024-10-27
SUB11222,CUST11222,Basic,499,Annual,2,2024-11-01
SUB11223,CUST11223,Standard,799,Monthly,5,2024-08-06
SUB11224,CUST11224,Basic,499,Monthly,2,2025-04-17
SUB11225,CUST11225,Family,1499,Monthly,15,2024-05-08
SUB11226,CUST11226,Premium,1199,Monthly,10,2024-06-01
SUB11227,CUST11227,Family,1499,Monthly,15,2025-10-05
SUB11228,CUST11228,Premium,1199,Annual,10,2025-10-09
SUB11229,CUST11229,Family,1499,Monthly,15,2025-11-06
SUB11230,CUST11230,Basic,499,Annual,2,2024-12-14
SUB11231,CUST11231,Premium,1199,Annual,10,2025-06-19
SUB11232,CUST11232,Premium,1199,Quarterly,10,2025-11-17
SUB11233,CUST11233,Basic,499,Quarterly,2,2025-07-14
SUB11234,CUST11234,Family,1499,Annual,15,2024-04-26
SUB11235,CUST11235,Basic,499,Monthly,2,2024-09-12
SUB11236,CUST11236,Family,1499,Monthly,15,2025-05-22
SUB11237,CUST11237,Standard,799,Monthly,5,2025-04-01
SUB11238,CUST11238,Basic,499,Monthly,2,2024-12-24
SUB11239,CUST11239,Standard,799,Quarterly,5,2025-04-19
SUB11240,CUST11240,Family,1499,Monthly,15,2025-06-22
SUB11241,CUST11241,Premium,1199,Monthly,10,2024-02-12
SUB11242,CUST11242,Premium,1199,Annual,10,2025-06-13
SUB11243,CUST11243,Premium,1199,Monthly,10,2024-09-04
SUB11244,CUST11244,Family,1499,Quarterly,15,2024-11-06
SUB11245,CUST11245,Family,1499,Monthly,15,2025-03-22
SUB11246,CUST11246,Basic,499,Annual,2,2026-04-26
SUB11247,CUST11247,Standard,799,Monthly,5,2024-02-05
SUB11248,CUST11248,Family,1499,Monthly,15,2024-11-22
SUB11249,CUST11249,Premium,1199,Annual,10,2024-12-10
SUB11250,CUST11250,Basic,499,Monthly,2,2026-04-20
SUB11251,CUST11251,Premium,1199,Monthly,10,2026-03-03
SUB11252,CUST11252,Basic,499,Annual,2,2025-06-10
SUB11253,CUST11253,Standard,799,Monthly,5,2025-06-14
SUB11254,CUST11254,Basic,499,Monthly,2,2025-07-18
SUB11255,CUST11255,Premium,1199,Annual,10,2025-05-31
SUB11256,CUST11256,Family,1499,Monthly,15,2025-02-07
SUB11257,CUST11257,Family,1499,Monthly,15,2024-05-10
SUB11258,CUST11258,Family,1499,Monthly,15,2026-01-19
SUB11259,CUST11259,Basic,499,Monthly,2,2024-05-30
SUB11260,CUST11260,Family,1499,Monthly,15,2024-06-27
SUB11261,CUST11261,Basic,499,Monthly,2,2024-11-14
SUB11262,CUST11262,Basic,499,Quarterly,2,2026-03-18
SUB11263,CUST11263,Basic,499,Monthly,2,2024-01-16
SUB11264,CUST11264,Standard,799,Monthly,5,2024-05-08
SUB11265,CUST11265,Basic,499,Monthly,2,2024-12-20
SUB11266,CUST11266,Standard,799,Annual,5,2025-09-20
SUB11267,CUST11267,Standard,799,Monthly,5,2024-01-25
SUB11268,CUST11268,Standard,799,Quarterly,5,2025-03-04
SUB11269,CUST11269,Basic,499,Annual,2,2024-09-23
SUB11270,CUST11270,Standard,799,Annual,5,2024-10-27
SUB11271,CUST11271,Family,1499,Annual,15,2025-01-04
SUB11272,CUST11272,Premium,1199,Monthly,10,2024-01-31
SUB11273,CUST11273,Family,1499,Monthly,15,2024-07-27
SUB11274,CUST11274,Premium,1199,Annual,10,2026-03-01
SUB11275,CUST11275,Family,1499,Quarterly,15,2026-02-24
SUB11276,CUST11276,Premium,1199,Monthly,10,2024-09-23
SUB11277,CUST11277,Basic,499,Monthly,2,2025-04-04
SUB11278,CUST11278,Standard,799,Monthly,5,2025-02-17
SUB11279,CUST11279,Family,1499,Annual,15,2024-09-17
SUB11280,CUST11280,Basic,499,Monthly,2,2024-11-05
SUB11281,CUST11281,Standard,799,Monthly,5,2024-10-08
SUB11282,CUST11282,Premium,1199,Annual,10,2025-03-12
SUB11283,CUST11283,Basic,499,Annual,2,2025-11-01
SUB11284,CUST11284,Family,1499,Monthly,15,2025-04-02
SUB11285,CUST11285,Standard,799,Annual,5,2025-07-03
SUB11286,CUST11286,Family,1499,Monthly,15,2025-10-24
SUB11287,CUST11287,Family,1499,Annual,15,2025-10-22
SUB11288,CUST11288,Basic,499,Quarterly,2,2025-05-05
SUB11289,CUST11289,Premium,1199,Annual,10,2025-01-27
SUB11290,CUST11290,Standard,799,Annual,5,2025-07-20
SUB11291,CUST11291,Basic,499,Monthly,2,2024-12-26
SUB11292,CUST11292,Basic,499,Annual,2,2024-05-24
SUB11293,CUST11293,Standard,799,Quarterly,5,2025-03-07
SUB11294,CUST11294,Standard,799,Quarterly,5,2024-04-15
SUB11295,CUST11295,Standard,799,Monthly,5,2024-03-01
SUB11296,CUST11296,Standard,799,Monthly,5,2025-09-03
SUB11297,CUST11297,Premium,1199,Quarterly,10,2025-04-21
SUB11298,CUST11298,Standard,799,Monthly,5,2026-02-26
SUB11299,CUST11299,Basic,499,Monthly,2,2025-07-19
SUB11300,CUST11300,Premium,1199,Annual,10,2024-01-01
SUB11301,CUST11301,Premium,1199,Annual,10,2025-02-25
SUB11302,CUST11302,Family,1499,Quarterly,15,2024-07-09
SUB11303,CUST11303,Basic,499,Monthly,2,2024-11-17
SUB11304,CUST11304,Family,1499,Quarterly,15,2026-04-01
SUB11305,CUST11305,Family,1499,Monthly,15,2025-07-29
SUB11306,CUST11306,Standard,799,Annual,5,2025-05-19
SUB11307,CUST11307,Premium,1199,Annual,10,2026-03-18
SUB11308,CUST11308,Basic,499,Annual,2,2025-01-08
SUB11309,CUST11309,Basic,499,Quarterly,2,2025-06-25
SUB11310,CUST11310,Standard,799,Monthly,5,2024-02-25
SUB11311,CUST11311,Basic,499,Monthly,2,2025-10-31
SUB11312,CUST11312,Standard,799,Quarterly,5,2024-05-04
SUB11313,CUST11313,Premium,1199,Annual,10,2025-02-15
SUB11314,CUST11314,Premium,1199,Monthly,10,2025-08-21
SUB11315,CUST11315,Basic,499,Quarterly,2,2025-06-04
SUB11316,CUST11316,Premium,1199,Monthly,10,2026-04-26
SUB11317,CUST11317,Basic,499,Annual,2,2024-11-14
SUB11318,CUST11318,Family,1499,Monthly,15,2026-01-21
SUB11319,CUST11319,Basic,499,Monthly,2,2025-07-10
SUB11320,CUST11320,Family,1499,Monthly,15,2024-03-16
SUB11321,CUST11321,Family,1499,Monthly,15,2025-07-23
SUB11322,CUST11322,Basic,499,Quarterly,2,2024-02-07
SUB11323,CUST11323,Family,1499,Annual,15,2026-02-09
SUB11324,CUST11324,Premium,1199,Monthly,10,2024-04-05
SUB11325,CUST11325,Premium,1199,Monthly,10,2025-06-29
SUB11326,CUST11326,Premium,1199,Monthly,10,2024-09-04
SUB11327,CUST11327,Family,1499,Monthly,15,2024-05-16
SUB11328,CUST11328,Basic,499,Monthly,2,2026-02-10
SUB11329,CUST11329,Family,1499,Annual,15,2024-05-25
SUB11330,CUST11330,Basic,499,Monthly,2,2024-01-18
SUB11331,CUST11331,Family,1499,Annual,15,2024-02-24
SUB11332,CUST11332,Premium,1199,Quarterly,10,2025-03-01
SUB11333,CUST11333,Premium,1199,Monthly,10,2025-08-24
SUB11334,CUST11334,Family,1499,Monthly,15,2024-11-24
SUB11335,CUST11335,Family,1499,Annual,15,2026-02-15
SUB11336,CUST11336,Standard,799,Quarterly,5,2025-05-27
SUB11337,CUST11337,Basic,499,Monthly,2,2026-01-01
SUB11338,CUST11338,Premium,1199,Annual,10,2026-01-31
SUB11339,CUST11339,Premium,1199,Monthly,10,2025-06-10
SUB11340,CUST11340,Premium,1199,Monthly,10,2025-01-28
SUB11341,CUST11341,Standard,799,Quarterly,5,2025-10-01
SUB11342,CUST11342,Family,1499,Monthly,15,2024-04-12
SUB11343,CUST11343,Basic,499,Annual,2,2024-04-23
SUB11344,CUST11344,Premium,1199,Monthly,10,2025-10-16
SUB11345,CUST11345,Standard,799,Monthly,5,2025-02-13
SUB11346,CUST11346,Standard,799,Monthly,5,2025-05-28
SUB11347,CUST11347,Standard,799,Annual,5,2024-10-23
SUB11348,CUST11348,Family,1499,Quarterly,15,2024-08-05
SUB11349,CUST11349,Premium,1199,Annual,10,2025-09-23
SUB11350,CUST11350,Premium,1199,Annual,10,2025-06-09
SUB11351,CUST11351,Premium,1199,Quarterly,10,2024-04-13
SUB11352,CUST11352,Family,1499,Quarterly,15,2025-01-25
SUB11353,CUST11353,Basic,499,Annual,2,2025-09-14
SUB11354,CUST11354,Premium,1199,Quarterly,10,2024-10-14
SUB11355,CUST11355,Family,1499,Monthly,15,2025-11-03
SUB11356,CUST11356,Basic,499,Annual,2,2025-04-09
SUB11357,CUST11357,Premium,1199,Monthly,10,2026-03-20
SUB11358,CUST11358,Standard,799,Monthly,5,2024-07-23
SUB11359,CUST11359,Premium,1199,Monthly,10,2026-04-17
SUB11360,CUST11360,Premium,1199,Quarterly,10,2024-07-19
SUB11361,CUST11361,Family,1499,Quarterly,15,2025-08-28
SUB11362,CUST11362,Standard,799,Monthly,5,2025-03-18
SUB11363,CUST11363,Premium,1199,Monthly,10,2026-04-03
SUB11364,CUST11364,Basic,499,Quarterly,2,2024-11-22
SUB11365,CUST11365,Premium,1199,Monthly,10,2025-09-23
SUB11366,CUST11366,Standard,799,Monthly,5,2025-09-21
SUB11367,CUST11367,Standard,799,Monthly,5,2024-12-24
SUB11368,CUST11368,Basic,499,Monthly,2,2025-04-04
SUB11369,CUST11369,Family,1499,Monthly,15,2024-02-23
SUB11370,CUST11370,Standard,799,Monthly,5,2024-05-07
SUB11371,CUST11371,Premium,1199,Monthly,10,2024-07-22
SUB11372,CUST11372,Premium,1199,Monthly,10,2024-02-05
SUB11373,CUST11373,Premium,1199,Monthly,10,2025-03-11
SUB11374,CUST11374,Family,1499,Monthly,15,2025-11-28
SUB11375,CUST11375,Family,1499,Monthly,15,2025-04-08
SUB11376,CUST11376,Premium,1199,Annual,10,2026-04-20
SUB11377,CUST11377,Premium,1199,Monthly,10,2026-03-30
SUB11378,CUST11378,Standard,799,Annual,5,2025-12-07
SUB11379,CUST11379,Standard,799,Monthly,5,2025-06-15
SUB11380,CUST11380,Basic,499,Quarterly,2,2025-10-12
SUB11381,CUST11381,Standard,799,Quarterly,5,2025-01-16
SUB11382,CUST11382,Family,1499,Annual,15,2025-10-29
SUB11383,CUST11383,Premium,1199,Monthly,10,2025-05-27
SUB11384,CUST11384,Basic,499,Monthly,2,2024-08-29
SUB11385,CUST11385,Family,1499,Annual,15,2024-10-31
SUB11386,CUST11386,Family,1499,Quarterly,15,2024-07-02
SUB11387,CUST11387,Premium,1199,Quarterly,10,2025-12-11
SUB11388,CUST11388,Standard,799,Monthly,5,2025-07-07
SUB11389,CUST11389,Standard,799,Monthly,5,2024-01-27
SUB11390,CUST11390,Premium,1199,Monthly,10,2025-10-13
SUB11391,CUST11391,Premium,1199,Monthly,10,2026-03-10
SUB11392,CUST11392,Premium,1199,Monthly,10,2024-02-05
SUB11393,CUST11393,Family,1499,Monthly,15,2025-09-21
SUB11394,CUST11394,Premium,1199,Quarterly,10,2025-06-21
SUB11395,CUST11395,Family,1499,Quarterly,15,2025-04-02
SUB11396,CUST11396,Premium,1199,Monthly,10,2024-08-26
SUB11397,CUST11397,Family,1499,Monthly,15,2025-11-25
SUB11398,CUST11398,Premium,1199,Monthly,10,2025-05-11
SUB11399,CUST11399,Family,1499,Annual,15,2024-12-28
SUB11400,CUST11400,Premium,1199,Monthly,10,2024-09-24
SUB11401,CUST11401,Standard,799,Annual,5,2025-08-19
SUB11402,CUST11402,Premium,1199,Monthly,10,2024-08-16
SUB11403,CUST11403,Family,1499,Monthly,15,2025-02-27
SUB11404,CUST11404,Family,1499,Monthly,15,2025-01-05
SUB11405,CUST11405,Family,1499,Monthly,15,2024-10-16
SUB11406,CUST11406,Standard,799,Quarterly,5,2025-09-05
SUB11407,CUST11407,Family,1499,Annual,15,2025-10-12
SUB11408,CUST11408,Family,1499,Quarterly,15,2025-05-18
SUB11409,CUST11409,Basic,499,Monthly,2,2024-05-02
SUB11410,CUST11410,Standard,799,Annual,5,2025-09-27
SUB11411,CUST11411,Standard,799,Monthly,5,2024-12-24
SUB11412,CUST11412,Premium,1199,Monthly,10,2025-12-16
SUB11413,CUST11413,Family,1499,Quarterly,15,2024-03-24
SUB11414,CUST11414,Premium,1199,Monthly,10,2025-04-29
SUB11415,CUST11415,Family,1499,Annual,15,2025-11-19
SUB11416,CUST11416,Standard,799,Monthly,5,2025-04-17
SUB11417,CUST11417,Family,1499,Quarterly,15,2024-08-26
SUB11418,CUST11418,Premium,1199,Quarterly,10,2025-03-24
SUB11419,CUST11419,Premium,1199,Monthly,10,2025-09-30
SUB11420,CUST11420,Premium,1199,Monthly,10,2025-07-31
SUB11421,CUST11421,Premium,1199,Monthly,10,2024-05-04
SUB11422,CUST11422,Premium,1199,Monthly,10,2025-10-16
SUB11423,CUST11423,Basic,499,Quarterly,2,2024-05-30
SUB11424,CUST11424,Family,1499,Monthly,15,2025-04-25
SUB11425,CUST11425,Family,1499,Monthly,15,2026-03-07
SUB11426,CUST11426,Premium,1199,Monthly,10,2026-04-02
SUB11427,CUST11427,Standard,799,Monthly,5,2024-02-03
SUB11428,CUST11428,Standard,799,Monthly,5,2024-08-05
SUB11429,CUST11429,Basic,499,Monthly,2,2024-10-05
SUB11430,CUST11430,Premium,1199,Monthly,10,2025-02-12
SUB11431,CUST11431,Family,1499,Monthly,15,2024-01-23
SUB11432,CUST11432,Basic,499,Monthly,2,2024-05-20
SUB11433,CUST11433,Standard,799,Monthly,5,2024-01-14
SUB11434,CUST11434,Family,1499,Annual,15,2024-02-18
SUB11435,CUST11435,Family,1499,Monthly,15,2025-11-19
SUB11436,CUST11436,Basic,499,Monthly,2,2026-03-10
SUB11437,CUST11437,Basic,499,Annual,2,2024-01-20
SUB11438,CUST11438,Premium,1199,Quarterly,10,2026-04-27
SUB11439,CUST11439,Standard,799,Monthly,5,2026-02-02
SUB11440,CUST11440,Standard,799,Monthly,5,2026-02-24
SUB11441,CUST11441,Premium,1199,Annual,10,2025-05-04
SUB11442,CUST11442,Basic,499,Monthly,2,2025-11-02
SUB11443,CUST11443,Family,1499,Monthly,15,2025-06-10
SUB11444,CUST11444,Family,1499,Annual,15,2025-03-11
SUB11445,CUST11445,Family,1499,Monthly,15,2024-05-20
SUB11446,CUST11446,Family,1499,Annual,15,2024-01-15
SUB11447,CUST11447,Premium,1199,Annual,10,2024-09-13
SUB11448,CUST11448,Premium,1199,Monthly,10,2025-03-28
SUB11449,CUST11449,Premium,1199,Quarterly,10,2025-02-17
SUB11450,CUST11450,Standard,799,Monthly,5,2025-12-14
SUB11451,CUST11451,Family,1499,Quarterly,15,2026-02-04
SUB11452,CUST11452,Standard,799,Monthly,5,2026-03-07
SUB11453,CUST11453,Standard,799,Annual,5,2025-07-10
SUB11454,CUST11454,Premium,1199,Monthly,10,2024-12-12
SUB11455,CUST11455,Basic,499,Monthly,2,2024-12-16
SUB11456,CUST11456,Standard,799,Monthly,5,2024-02-24
SUB11457,CUST11457,Family,1499,Monthly,15,2026-03-18
SUB11458,CUST11458,Standard,799,Monthly,5,2024-09-17
SUB11459,CUST11459,Family,1499,Annual,15,2024-12-16
SUB11460,CUST11460,Standard,799,Quarterly,5,2025-09-20
SUB11461,CUST11461,Premium,1199,Annual,10,2024-09-18
SUB11462,CUST11462,Standard,799,Monthly,5,2025-08-08
SUB11463,CUST11463,Basic,499,Annual,2,2024-03-03
SUB11464,CUST11464,Family,1499,Quarterly,15,2026-01-10
SUB11465,CUST11465,Premium,1199,Monthly,10,2024-09-25
SUB11466,CUST11466,Family,1499,Monthly,15,2025-08-07
SUB11467,CUST11467,Standard,799,Monthly,5,2024-05-19
SUB11468,CUST11468,Basic,499,Annual,2,2024-11-12
SUB11469,CUST11469,Premium,1199,Monthly,10,2024-03-04
SUB11470,CUST11470,Standard,799,Monthly,5,2026-02-14
SUB11471,CUST11471,Premium,1199,Quarterly,10,2025-04-30
SUB11472,CUST11472,Basic,499,Quarterly,2,2025-05-09
SUB11473,CUST11473,Basic,499,Monthly,2,2026-03-06
SUB11474,CUST11474,Basic,499,Annual,2,2024-03-02
SUB11475,CUST11475,Standard,799,Annual,5,2025-08-28
SUB11476,CUST11476,Premium,1199,Monthly,10,2024-08-28
SUB11477,CUST11477,Premium,1199,Annual,10,2024-06-16
SUB11478,CUST11478,Premium,1199,Quarterly,10,2025-08-21
SUB11479,CUST11479,Family,1499,Quarterly,15,2025-11-06
SUB11480,CUST11480,Family,1499,Monthly,15,2025-02-23
SUB11481,CUST11481,Basic,499,Annual,2,2025-04-10
SUB11482,CUST11482,Premium,1199,Monthly,10,2025-09-21
SUB11483,CUST11483,Basic,499,Annual,2,2025-06-04
SUB11484,CUST11484,Basic,499,Monthly,2,2025-08-30
SUB11485,CUST11485,Standard,799,Monthly,5,2026-02-19
SUB11486,CUST11486,Basic,499,Monthly,2,2024-02-09
SUB11487,CUST11487,Standard,799,Monthly,5,2025-11-14
SUB11488,CUST11488,Premium,1199,Quarterly,10,2024-04-09
SUB11489,CUST11489,Standard,799,Monthly,5,2025-10-11
SUB11490,CUST11490,Standard,799,Quarterly,5,2024-08-27
SUB11491,CUST11491,Basic,499,Quarterly,2,2025-12-19
SUB11492,CUST11492,Premium,1199,Monthly,10,2025-04-03
SUB11493,CUST11493,Basic,499,Quarterly,2,2025-01-17
SUB11494,CUST11494,Premium,1199,Quarterly,10,2024-09-18
SUB11495,CUST11495,Premium,1199,Monthly,10,2025-04-05
SUB11496,CUST11496,Basic,499,Annual,2,2026-03-07
SUB11497,CUST11497,Basic,499,Monthly,2,2024-03-05
SUB11498,CUST11498,Basic,499,Monthly,2,2025-04-06
SUB11499,CUST11499,Basic,499,Quarterly,2,2025-09-10
SUB11500,CUST11500,Standard,799,Monthly,5,2025-12-25
SUB11501,CUST11501,Premium,1199,Monthly,10,2024-08-31
SUB11502,CUST11502,Family,1499,Monthly,15,2026-04-21
SUB11503,CUST11503,Basic,499,Annual,2,2024-11-29
SUB11504,CUST11504,Basic,499,Monthly,2,2025-03-23
SUB11505,CUST11505,Standard,799,Annual,5,2025-09-22
SUB11506,CUST11506,Premium,1199,Monthly,10,2025-07-26
SUB11507,CUST11507,Basic,499,Annual,2,2026-01-11
SUB11508,CUST11508,Basic,499,Annual,2,2024-01-03
SUB11509,CUST11509,Standard,799,Annual,5,2024-09-10
SUB11510,CUST11510,Basic,499,Quarterly,2,2026-04-18
SUB11511,CUST11511,Basic,499,Monthly,2,2024-05-17
SUB11512,CUST11512,Premium,1199,Quarterly,10,2025-10-15
SUB11513,CUST11513,Family,1499,Annual,15,2024-07-15
SUB11514,CUST11514,Standard,799,Monthly,5,2024-06-23
SUB11515,CUST11515,Family,1499,Quarterly,15,2024-07-11
SUB11516,CUST11516,Premium,1199,Quarterly,10,2026-04-18
SUB11517,CUST11517,Basic,499,Monthly,2,2024-09-15
SUB11518,CUST11518,Family,1499,Annual,15,2025-10-14
