Ticket_ID,Customer_ID,Ticket_Date,Issue_Type,Priority,Resolution_Days,Satisfaction_Score,Contact_Channel
TKT008001,CUST10203,2025-12-11,Billing,Medium,1,3.0,Email
TKT008002,CUST10203,2025-11-07,Connectivity,Medium,2,4.0,App
TKT008003,CUST10205,2025-08-31,Billing,Low,6,4.0,App
TKT008004,CUST10206,2024-10-12,Billing,Low,3,3.0,Chat
TKT008005,CUST10212,2025-08-16,Other,High,3,3.0,Phone
TKT008006,CUST10215,2025-05-04,Cancellation,Low,3,2.0,Phone
TKT008007,CUST10219,2025-05-11,Technical,Low,6,4.0,Email
TKT008008,CUST10219,2025-10-25,Plan Change,Medium,2,4.0,Phone
TKT008009,CUST10220,2026-05-01,Plan Change,Medium,1,3.0,Chat
TKT008010,CUST10220,2026-03-02,Technical,High,4,3.0,App
TKT008011,CUST10224,2026-02-23,Cancellation,Medium,6,3.0,Phone
TKT008012,CUST10229,2026-02-07,Other,Medium,8,3.0,Phone
TKT008013,CUST10232,2024-12-17,Billing,Medium,6,3.0,Email
TKT008014,CUST10236,2026-01-10,Connectivity,Medium,3,4.0,App
TKT008015,CUST10236,2025-08-25,Connectivity,Low,3,4.0,Chat
TKT008016,CUST10237,2025-10-27,Connectivity,Low,5,4.0,Phone
TKT008017,CUST10240,2026-04-29,Connectivity,Medium,2,4.0,App
TKT008018,CUST10242,2024-09-06,Billing,Medium,9,3.0,App
TKT008019,CUST10242,2025-01-12,Plan Change,Low,1,4.0,Email
TKT008020,CUST10245,2024-05-08,Connectivity,Medium,4,4.0,Chat
TKT008021,CUST10245,2026-02-22,Billing,Low,3,3.0,Chat
TKT008022,CUST10247,2025-11-15,Plan Change,Low,5,3.0,Phone
TKT008023,CUST10248,2025-06-08,Plan Change,Low,1,3.0,Phone
TKT008024,CUST10248,2025-04-06,Billing,Low,6,3.0,Chat
TKT008025,CUST10250,2026-03-04,Technical,High,4,3.0,Email
TKT008026,CUST10251,2025-11-01,Cancellation,Low,6,3.0,Phone
TKT008027,CUST10253,2026-01-12,Plan Change,Medium,8,2.0,Email
TKT008028,CUST10253,2026-03-25,Billing,Low,2,2.0,Email
TKT008029,CUST10253,2026-05-04,Plan Change,Low,3,3.0,Phone
TKT008030,CUST10254,2026-03-21,Connectivity,Medium,1,4.0,App
TKT008031,CUST10254,2025-08-29,Billing,Low,2,2.0,Chat
TKT008032,CUST10256,2026-05-21,Technical,Low,4,4.0,Phone
TKT008033,CUST10257,2024-05-18,Technical,Medium,5,5.0,Phone
TKT008034,CUST10258,2024-07-12,Plan Change,Medium,6,5.0,App
TKT008035,CUST10258,2025-06-13,Technical,Medium,6,3.0,Chat
TKT008036,CUST10258,2025-05-23,Cancellation,Medium,4,3.0,Phone
TKT008037,CUST10260,2024-08-26,Plan Change,Medium,8,3.0,Phone
TKT008038,CUST10262,2025-12-12,Technical,Medium,1,3.0,App
TKT008039,CUST10263,2024-12-28,Plan Change,Medium,5,2.0,Chat
TKT008040,CUST10263,2024-12-15,Connectivity,Low,2,3.0,App
TKT008041,CUST10263,2026-03-09,Plan Change,Low,4,3.0,Phone
TKT008042,CUST10266,2026-02-13,Billing,Medium,3,4.0,App
TKT008043,CUST10266,2025-08-30,Billing,Medium,2,3.0,Chat
TKT008044,CUST10272,2026-02-27,Other,Medium,5,3.0,App
TKT008045,CUST10273,2026-01-11,Connectivity,High,3,3.0,App
TKT008046,CUST10278,2026-03-21,Connectivity,High,2,4.0,Phone
TKT008047,CUST10278,2025-12-12,Technical,Medium,1,4.0,Email
TKT008048,CUST10279,2025-09-19,Billing,High,5,3.0,Phone
TKT008049,CUST10279,2025-12-29,Billing,Low,1,2.0,Phone
TKT008050,CUST10279,2025-12-05,Technical,Medium,4,3.0,Chat
TKT008051,CUST10280,2026-05-10,Plan Change,Medium,1,4.0,Chat
TKT008052,CUST10282,2026-05-07,Other,High,5,3.0,Phone
TKT008053,CUST10284,2026-03-21,Other,Medium,6,5.0,Chat
TKT008054,CUST10286,2025-01-14,Billing,Medium,2,4.0,Chat
TKT008055,CUST10288,2024-11-22,Other,Low,3,2.0,App
TKT008056,CUST10289,2025-07-26,Billing,Low,4,2.0,Email
TKT008057,CUST10289,2025-05-31,Connectivity,Medium,8,3.0,App
TKT008058,CUST10290,2025-08-20,Other,High,2,4.0,App
TKT008059,CUST10291,2026-03-24,Billing,Low,6,3.0,Email
TKT008060,CUST10293,2026-04-06,Billing,Medium,3,4.0,App
TKT008061,CUST10293,2026-03-21,Other,Low,2,5.0,App
TKT008062,CUST10294,2025-05-04,Other,Medium,2,5.0,Email
TKT008063,CUST10295,2026-04-24,Connectivity,Medium,2,2.0,Email
TKT008064,CUST10297,2026-04-12,Other,Low,3,4.0,App
TKT008065,CUST10298,2026-01-30,Connectivity,Medium,2,4.0,Chat
TKT008066,CUST10299,2025-07-22,Cancellation,Low,2,4.0,Email
TKT008067,CUST10300,2025-05-31,Connectivity,Medium,1,3.0,Email
TKT008068,CUST10300,2025-08-23,Technical,Low,5,5.0,Phone
TKT008069,CUST10301,2026-02-08,Billing,Medium,5,3.0,App
TKT008070,CUST10304,2026-02-21,Plan Change,High,4,3.0,App
TKT008071,CUST10305,2026-04-09,Other,Low,2,4.0,App
TKT008072,CUST10308,2026-04-02,Plan Change,Medium,2,3.0,Phone
TKT008073,CUST10308,2026-03-25,Connectivity,High,3,4.0,Chat
TKT008074,CUST10308,2025-01-30,Technical,Low,2,4.0,Phone
TKT008075,CUST10310,2026-04-29,Technical,Low,4,4.0,App
TKT008076,CUST10311,2026-06-13,Billing,Medium,7,3.0,Phone
TKT008077,CUST10313,2024-12-16,Technical,Low,4,3.0,Chat
TKT008078,CUST10314,2026-03-24,Other,Low,6,4.0,Phone
TKT008079,CUST10315,2025-12-12,Technical,Medium,2,4.0,Phone
TKT008080,CUST10316,2026-03-16,Billing,Low,8,4.0,Chat
TKT008081,CUST10316,2026-01-14,Technical,Medium,3,2.0,Chat
TKT008082,CUST10317,2026-01-01,Billing,Medium,4,4.0,App
TKT008083,CUST10317,2026-02-28,Other,Low,4,2.0,Email
TKT008084,CUST10321,2026-02-07,Plan Change,Medium,2,5.0,Email
TKT008085,CUST10321,2025-10-23,Billing,Low,6,2.0,App
TKT008086,CUST10323,2025-10-20,Billing,Low,1,4.0,Chat
TKT008087,CUST10323,2025-12-15,Other,Low,2,2.0,Phone
TKT008088,CUST10324,2026-06-08,Technical,High,4,3.0,App
TKT008089,CUST10324,2025-03-08,Billing,Medium,5,5.0,Chat
TKT008090,CUST10328,2025-11-04,Other,Low,2,4.0,Chat
TKT008091,CUST10328,2026-01-02,Technical,Low,1,3.0,Chat
TKT008092,CUST10329,2025-12-26,Connectivity,Low,3,3.0,Email
TKT008093,CUST10332,2026-03-30,Billing,Low,12,2.0,Email
TKT008094,CUST10333,2026-05-25,Cancellation,Low,2,4.0,Phone
TKT008095,CUST10341,2026-03-24,Technical,Medium,7,3.0,App
TKT008096,CUST10341,2025-11-12,Billing,Low,4,4.0,Email
TKT008097,CUST10342,2024-03-15,Cancellation,Low,1,4.0,App
TKT008098,CUST10345,2026-05-07,Plan Change,Low,2,3.0,Chat
TKT008099,CUST10345,2025-12-02,Technical,Medium,4,5.0,Email
TKT008100,CUST10345,2025-10-29,Cancellation,Low,1,4.0,Phone
TKT008101,CUST10345,2025-10-22,Billing,Medium,4,3.0,App
TKT008102,CUST10348,2026-06-02,Cancellation,High,4,3.0,Chat
TKT008103,CUST10348,2026-04-07,Other,Low,3,3.0,Chat
TKT008104,CUST10349,2026-05-07,Other,Medium,3,3.0,Phone
TKT008105,CUST10350,2025-10-06,Connectivity,High,5,2.0,Phone
TKT008106,CUST10351,2026-02-06,Connectivity,Low,3,5.0,App
TKT008107,CUST10351,2026-03-26,Plan Change,Low,2,5.0,Email
TKT008108,CUST10351,2025-12-27,Plan Change,Medium,4,4.0,Phone
TKT008109,CUST10353,2026-03-18,Billing,Low,2,4.0,Chat
TKT008110,CUST10353,2026-01-31,Plan Change,Low,3,4.0,Chat
TKT008111,CUST10355,2025-11-29,Other,High,4,2.0,App
TKT008112,CUST10357,2025-12-22,Other,High,1,4.0,Email
TKT008113,CUST10359,2026-05-16,Billing,Medium,2,4.0,Chat
TKT008114,CUST10365,2025-02-27,Plan Change,Medium,4,4.0,Phone
TKT008115,CUST10366,2024-03-24,Technical,Medium,7,2.0,App
TKT008116,CUST10368,2026-04-25,Connectivity,Low,9,3.0,App
TKT008117,CUST10370,2026-03-29,Technical,High,4,3.0,Chat
TKT008118,CUST10371,2026-05-02,Connectivity,Low,3,2.0,Chat
TKT008119,CUST10374,2025-09-23,Cancellation,Low,8,3.0,Chat
TKT008120,CUST10374,2026-05-13,Other,Low,7,4.0,Chat
TKT008121,CUST10377,2025-11-08,Technical,Low,9,4.0,App
TKT008122,CUST10378,2026-02-03,Billing,Medium,1,4.0,App
TKT008123,CUST10379,2026-06-18,Other,Low,6,2.0,Email
TKT008124,CUST10379,2026-04-17,Plan Change,Low,4,3.0,Phone
TKT008125,CUST10382,2025-06-16,Other,Medium,3,4.0,App
TKT008126,CUST10383,2025-07-21,Cancellation,Low,3,4.0,Phone
TKT008127,CUST10383,2025-11-07,Billing,Medium,2,3.0,Email
TKT008128,CUST10385,2025-12-20,Cancellation,Medium,1,4.0,Chat
TKT008129,CUST10387,2025-08-24,Plan Change,Low,4,3.0,Phone
TKT008130,CUST10387,2025-09-06,Other,Medium,2,4.0,App
TKT008131,CUST10390,2026-01-23,Cancellation,High,6,3.0,Phone
TKT008132,CUST10393,2024-12-01,Technical,Low,3,4.0,Email
TKT008133,CUST10394,2026-01-02,Connectivity,Medium,1,4.0,Email
TKT008134,CUST10394,2025-06-29,Cancellation,High,4,3.0,Chat
TKT008135,CUST10395,2026-02-15,Other,Low,4,4.0,Phone
TKT008136,CUST10396,2025-02-18,Cancellation,Medium,1,2.0,Phone
TKT008137,CUST10398,2026-03-15,Connectivity,Medium,3,4.0,App
TKT008138,CUST10399,2026-06-12,Connectivity,Medium,1,5.0,Chat
TKT008139,CUST10401,2025-10-25,Plan Change,Low,7,3.0,App
TKT008140,CUST10402,2026-03-20,Other,Medium,5,5.0,Chat
TKT008141,CUST10405,2026-04-01,Other,Medium,4,4.0,Email
TKT008142,CUST10405,2026-03-08,Billing,Medium,3,5.0,Phone
TKT008143,CUST10406,2026-04-19,Connectivity,Low,3,3.0,Chat
TKT008144,CUST10407,2026-02-19,Technical,High,3,3.0,Chat
TKT008145,CUST10408,2026-06-24,Technical,Low,5,4.0,App
TKT008146,CUST10410,2026-05-29,Connectivity,Low,5,4.0,Chat
TKT008147,CUST10412,2025-12-14,Technical,Low,2,2.0,Phone
TKT008148,CUST10413,2025-04-28,Cancellation,Low,1,4.0,Chat
TKT008149,CUST10417,2025-09-01,Billing,Low,4,4.0,Phone
TKT008150,CUST10418,2025-06-19,Billing,Medium,1,3.0,Chat
TKT008151,CUST10419,2025-07-13,Other,Low,1,5.0,App
TKT008152,CUST10420,2026-03-28,Connectivity,Medium,2,3.0,Chat
TKT008153,CUST10425,2025-11-08,Billing,Medium,5,3.0,Phone
TKT008154,CUST10429,2026-02-23,Cancellation,Low,2,3.0,Email
TKT008155,CUST10430,2026-04-29,Cancellation,High,2,3.0,Chat
TKT008156,CUST10433,2025-10-19,Billing,Medium,3,3.0,App
TKT008157,CUST10433,2025-04-26,Plan Change,Low,4,3.0,App
TKT008158,CUST10435,2026-06-15,Technical,Medium,3,4.0,Phone
TKT008159,CUST10437,2025-07-22,Other,Medium,2,3.0,Chat
TKT008160,CUST10439,2025-11-16,Billing,Low,3,3.0,Chat
TKT008161,CUST10443,2026-05-29,Cancellation,Low,1,4.0,Phone
TKT008162,CUST10443,2025-09-29,Billing,Low,2,2.0,App
TKT008163,CUST10443,2026-04-10,Plan Change,Medium,5,4.0,Phone
TKT008164,CUST10443,2026-01-08,Cancellation,Low,3,4.0,Chat
TKT008165,CUST10444,2026-02-05,Cancellation,Low,3,4.0,Phone
TKT008166,CUST10445,2025-07-24,Plan Change,Low,2,3.0,Phone
TKT008167,CUST10449,2025-08-10,Other,Low,4,4.0,Phone
TKT008168,CUST10449,2025-09-01,Other,Low,3,3.0,Email
TKT008169,CUST10452,2024-12-29,Other,Medium,3,3.0,Chat
TKT008170,CUST10453,2025-12-20,Cancellation,Low,1,3.0,App
TKT008171,CUST10453,2025-11-20,Other,Low,3,4.0,App
TKT008172,CUST10453,2026-01-09,Other,Low,1,4.0,Email
TKT008173,CUST10454,2025-08-22,Technical,Medium,3,2.0,App
TKT008174,CUST10454,2026-01-13,Connectivity,Low,9,4.0,Phone
TKT008175,CUST10456,2025-04-10,Plan Change,Low,9,4.0,Phone
TKT008176,CUST10457,2025-07-17,Technical,Medium,2,4.0,App
TKT008177,CUST10460,2026-05-07,Technical,Low,2,4.0,Phone
TKT008178,CUST10463,2025-01-10,Billing,Medium,1,4.0,Chat
TKT008179,CUST10463,2025-09-10,Billing,Medium,5,3.0,Phone
TKT008180,CUST10465,2026-03-19,Plan Change,Low,3,4.0,Chat
TKT008181,CUST10465,2026-05-26,Billing,Low,2,3.0,Chat
TKT008182,CUST10468,2026-02-06,Technical,Low,5,4.0,App
TKT008183,CUST10472,2026-04-15,Plan Change,Medium,1,4.0,Email
TKT008184,CUST10472,2025-06-29,Cancellation,Medium,3,4.0,Email
TKT008185,CUST10473,2025-04-18,Billing,High,3,2.0,Email
TKT008186,CUST10474,2026-03-17,Connectivity,Low,5,5.0,Chat
TKT008187,CUST10474,2025-03-22,Billing,Low,4,2.0,Email
TKT008188,CUST10474,2024-09-17,Connectivity,Low,6,2.0,App
TKT008189,CUST10477,2025-07-28,Plan Change,Low,3,4.0,Chat
TKT008190,CUST10480,2025-12-30,Other,Medium,4,4.0,App
TKT008191,CUST10480,2025-08-25,Connectivity,Medium,6,4.0,App
TKT008192,CUST10483,2026-05-27,Other,Medium,6,5.0,Email
TKT008193,CUST10484,2026-01-20,Billing,Low,2,2.0,Chat
TKT008194,CUST10485,2026-05-05,Other,Medium,8,4.0,App
TKT008195,CUST10486,2026-03-02,Cancellation,Medium,9,4.0,Chat
TKT008196,CUST10486,2025-12-05,Technical,Medium,2,3.0,App
TKT008197,CUST10491,2026-03-31,Technical,Low,12,4.0,Phone
TKT008198,CUST10492,2026-01-16,Cancellation,Low,5,5.0,Email
TKT008199,CUST10494,2024-05-28,Other,Low,3,4.0,App
TKT008200,CUST10494,2025-04-06,Technical,Medium,2,3.0,Phone
TKT008201,CUST10495,2024-04-09,Cancellation,High,3,4.0,Email
TKT008202,CUST10495,2025-02-24,Technical,Medium,1,5.0,Phone
TKT008203,CUST10497,2025-11-10,Cancellation,Low,3,3.0,Chat
TKT008204,CUST10500,2025-07-25,Plan Change,Low,4,4.0,App
TKT008205,CUST10500,2025-10-09,Connectivity,Medium,2,3.0,Chat
TKT008206,CUST10502,2026-04-03,Billing,Low,13,3.0,App
TKT008207,CUST10505,2026-03-10,Technical,Low,3,3.0,Phone
TKT008208,CUST10507,2026-02-26,Billing,Medium,4,3.0,Chat
TKT008209,CUST10508,2026-04-11,Billing,Medium,1,4.0,App
TKT008210,CUST10508,2026-03-13,Technical,Low,3,3.0,Phone
TKT008211,CUST10508,2026-06-05,Technical,Low,5,4.0,Phone
TKT008212,CUST10509,2025-01-31,Technical,Medium,1,3.0,Email
TKT008213,CUST10509,2025-03-23,Other,Low,1,3.0,Email
TKT008214,CUST10509,2025-05-10,Other,Medium,3,3.0,Chat
TKT008215,CUST10509,2026-05-13,Connectivity,Low,11,5.0,App
TKT008216,CUST10511,2025-04-15,Connectivity,Low,5,3.0,Phone
TKT008217,CUST10512,2024-11-16,Plan Change,Medium,1,3.0,Phone
TKT008218,CUST10513,2025-08-26,Connectivity,Medium,6,3.0,Chat
TKT008219,CUST10517,2025-10-09,Plan Change,Low,1,3.0,App
TKT008220,CUST10518,2026-06-27,Cancellation,Medium,1,5.0,Chat
TKT008221,CUST10519,2025-02-03,Other,Medium,7,3.0,Phone
TKT008222,CUST10520,2026-03-19,Plan Change,Low,5,3.0,Phone
TKT008223,CUST10521,2024-06-08,Plan Change,Medium,2,3.0,Email
TKT008224,CUST10523,2026-02-14,Billing,Low,2,4.0,Email
TKT008225,CUST10526,2024-03-04,Technical,Low,3,5.0,Phone
TKT008226,CUST10527,2025-10-10,Connectivity,Low,4,2.0,Chat
TKT008227,CUST10529,2026-03-11,Connectivity,High,4,2.0,App
TKT008228,CUST10531,2024-11-17,Cancellation,Low,12,4.0,Email
TKT008229,CUST10535,2024-08-09,Technical,Low,2,4.0,Chat
TKT008230,CUST10536,2026-03-24,Connectivity,Medium,5,5.0,Email
TKT008231,CUST10537,2026-05-07,Billing,Medium,1,2.0,Chat
TKT008232,CUST10538,2025-10-06,Technical,Medium,1,3.0,App
TKT008233,CUST10542,2025-09-17,Plan Change,Medium,6,4.0,Phone
TKT008234,CUST10543,2026-02-20,Plan Change,Low,9,3.0,Chat
TKT008235,CUST10543,2025-10-31,Cancellation,Low,7,4.0,Chat
TKT008236,CUST10543,2025-02-25,Other,Low,4,4.0,App
TKT008237,CUST10544,2025-04-08,Connectivity,Medium,4,3.0,App
TKT008238,CUST10545,2026-05-06,Billing,Medium,3,3.0,Email
TKT008239,CUST10545,2026-05-11,Connectivity,Medium,3,4.0,Email
TKT008240,CUST10546,2026-03-19,Technical,Low,1,4.0,App
TKT008241,CUST10549,2026-01-29,Cancellation,Low,4,3.0,Email
TKT008242,CUST10549,2025-12-05,Billing,Low,2,3.0,App
TKT008243,CUST10550,2025-08-29,Connectivity,Medium,1,3.0,Chat
TKT008244,CUST10552,2025-02-20,Billing,Low,11,3.0,Phone
TKT008245,CUST10552,2026-02-25,Connectivity,Low,8,5.0,App
TKT008246,CUST10555,2025-10-26,Plan Change,Low,5,3.0,Email
TKT008247,CUST10556,2025-02-19,Technical,Medium,5,5.0,Email
TKT008248,CUST10556,2025-08-22,Cancellation,Low,1,4.0,Chat
TKT008249,CUST10559,2026-03-30,Technical,Low,3,3.0,App
TKT008250,CUST10560,2025-04-20,Billing,Low,4,4.0,App
TKT008251,CUST10560,2024-12-11,Technical,Medium,4,4.0,Phone
TKT008252,CUST10562,2026-05-26,Billing,Low,2,5.0,App
TKT008253,CUST10565,2026-03-23,Connectivity,Low,3,4.0,Email
TKT008254,CUST10566,2025-09-02,Connectivity,Medium,3,4.0,Phone
TKT008255,CUST10567,2024-09-24,Technical,Low,7,5.0,Email
TKT008256,CUST10570,2024-07-24,Connectivity,Low,4,4.0,Email
TKT008257,CUST10575,2026-03-27,Connectivity,High,5,4.0,Phone
TKT008258,CUST10576,2025-05-03,Connectivity,Medium,9,4.0,Phone
TKT008259,CUST10577,2026-02-04,Cancellation,Low,8,3.0,App
TKT008260,CUST10579,2025-10-05,Cancellation,Medium,1,4.0,Phone
TKT008261,CUST10579,2025-12-03,Billing,Medium,1,3.0,App
TKT008262,CUST10583,2025-09-20,Technical,Low,3,3.0,Chat
TKT008263,CUST10584,2026-02-15,Technical,High,2,4.0,App
TKT008264,CUST10584,2026-05-07,Other,Low,3,4.0,Email
TKT008265,CUST10586,2025-10-02,Other,Medium,1,5.0,Phone
TKT008266,CUST10586,2026-02-08,Technical,Low,2,4.0,App
TKT008267,CUST10586,2025-10-25,Technical,Low,3,3.0,Chat
TKT008268,CUST10588,2025-11-16,Cancellation,Medium,4,5.0,App
TKT008269,CUST10588,2026-06-19,Billing,Low,5,3.0,Phone
TKT008270,CUST10590,2025-09-17,Cancellation,Medium,2,3.0,App
TKT008271,CUST10590,2026-04-06,Cancellation,Medium,3,3.0,Phone
TKT008272,CUST10590,2025-09-22,Cancellation,Medium,1,3.0,Email
TKT008273,CUST10592,2026-04-09,Other,Low,5,5.0,Chat
TKT008274,CUST10593,2026-01-15,Plan Change,Low,4,4.0,Phone
TKT008275,CUST10593,2026-02-06,Cancellation,Medium,8,5.0,Phone
TKT008276,CUST10594,2025-08-04,Billing,High,8,1.0,App
TKT008277,CUST10595,2026-01-24,Plan Change,Low,2,4.0,Chat
TKT008278,CUST10598,2025-11-06,Billing,Low,1,4.0,Chat
TKT008279,CUST10599,2026-01-26,Other,Low,1,4.0,Email
TKT008280,CUST10599,2025-02-16,Billing,Low,5,4.0,Phone
TKT008281,CUST10600,2026-05-13,Other,Low,5,3.0,App
TKT008282,CUST10603,2025-12-31,Cancellation,Medium,2,5.0,App
TKT008283,CUST10609,2026-04-04,Plan Change,Low,2,3.0,Email
TKT008284,CUST10610,2025-06-08,Plan Change,Low,4,3.0,Email
TKT008285,CUST10612,2025-11-05,Connectivity,Medium,4,5.0,Email
TKT008286,CUST10614,2024-11-30,Cancellation,Medium,2,3.0,Chat
TKT008287,CUST10614,2025-05-25,Connectivity,Medium,2,5.0,Email
TKT008288,CUST10615,2025-12-06,Billing,Medium,3,2.0,App
TKT008289,CUST10616,2026-06-02,Technical,Low,3,4.0,Chat
TKT008290,CUST10617,2026-02-13,Connectivity,Medium,2,5.0,Phone
TKT008291,CUST10620,2026-06-12,Plan Change,Low,7,4.0,Chat
TKT008292,CUST10622,2026-03-10,Connectivity,Low,4,3.0,Email
TKT008293,CUST10624,2025-08-23,Cancellation,High,5,4.0,Email
TKT008294,CUST10626,2026-02-14,Other,Medium,4,4.0,Phone
TKT008295,CUST10630,2024-12-14,Other,Low,2,5.0,Chat
TKT008296,CUST10633,2025-07-12,Technical,Low,1,4.0,App
TKT008297,CUST10634,2026-02-11,Plan Change,Medium,1,3.0,Email
TKT008298,CUST10636,2025-07-28,Other,Low,6,3.0,Phone
TKT008299,CUST10639,2026-04-25,Technical,Medium,3,4.0,Email
TKT008300,CUST10639,2026-04-28,Plan Change,Low,1,4.0,Chat
TKT008301,CUST10639,2026-05-01,Billing,Medium,9,4.0,Phone
TKT008302,CUST10645,2025-12-15,Technical,Low,8,4.0,Email
TKT008303,CUST10645,2025-12-10,Technical,Medium,2,3.0,Phone
TKT008304,CUST10645,2026-01-14,Other,Medium,3,4.0,Chat
TKT008305,CUST10648,2024-10-21,Cancellation,Low,4,4.0,Email
TKT008306,CUST10648,2026-02-12,Cancellation,Low,1,4.0,Phone
TKT008307,CUST10650,2025-07-12,Other,Medium,6,3.0,Phone
TKT008308,CUST10650,2025-12-23,Connectivity,Medium,2,4.0,Email
TKT008309,CUST10651,2026-06-10,Connectivity,Low,4,3.0,App
TKT008310,CUST10653,2026-05-16,Billing,Low,4,5.0,App
TKT008311,CUST10653,2026-04-15,Technical,Medium,4,4.0,Email
TKT008312,CUST10654,2026-01-28,Technical,Low,2,4.0,Phone
TKT008313,CUST10656,2026-04-24,Plan Change,Low,3,4.0,Email
TKT008314,CUST10657,2026-01-11,Connectivity,Medium,1,4.0,Phone
TKT008315,CUST10658,2026-04-24,Plan Change,Medium,3,5.0,Email
TKT008316,CUST10661,2025-12-16,Plan Change,Low,5,4.0,Chat
TKT008317,CUST10661,2026-01-18,Connectivity,Medium,5,4.0,App
TKT008318,CUST10663,2026-01-04,Other,High,2,3.0,Chat
TKT008319,CUST10663,2026-02-16,Connectivity,Low,3,4.0,Chat
TKT008320,CUST10663,2026-03-14,Technical,Low,3,3.0,App
TKT008321,CUST10667,2026-03-09,Technical,Medium,7,3.0,Chat
TKT008322,CUST10668,2025-07-26,Billing,Low,2,4.0,Chat
TKT008323,CUST10669,2025-04-04,Other,Medium,2,2.0,App
TKT008324,CUST10669,2026-03-23,Plan Change,Medium,6,4.0,App
TKT008325,CUST10671,2026-06-07,Cancellation,Medium,3,3.0,Email
TKT008326,CUST10671,2025-11-09,Plan Change,Low,12,3.0,Phone
TKT008327,CUST10672,2025-07-21,Plan Change,Low,5,2.0,App
TKT008328,CUST10673,2025-05-25,Technical,Medium,5,3.0,Phone
TKT008329,CUST10673,2025-07-13,Connectivity,Low,6,3.0,App
TKT008330,CUST10674,2026-03-23,Other,Low,4,4.0,Email
TKT008331,CUST10675,2025-09-10,Technical,Low,3,4.0,Phone
TKT008332,CUST10675,2026-02-18,Other,Medium,1,4.0,Phone
TKT008333,CUST10681,2026-03-13,Technical,High,3,4.0,Chat
TKT008334,CUST10683,2026-04-17,Plan Change,Medium,4,3.0,Phone
TKT008335,CUST10683,2026-04-28,Plan Change,Low,2,3.0,Email
TKT008336,CUST10685,2026-04-13,Connectivity,Medium,5,4.0,Email
TKT008337,CUST10686,2024-11-08,Plan Change,Medium,3,3.0,App
TKT008338,CUST10686,2025-09-10,Plan Change,Low,9,4.0,App
TKT008339,CUST10687,2025-02-26,Plan Change,Medium,11,3.0,Phone
TKT008340,CUST10689,2026-06-03,Plan Change,Medium,7,4.0,Email
TKT008341,CUST10691,2026-01-28,Plan Change,Medium,2,4.0,App
TKT008342,CUST10691,2025-09-27,Billing,Medium,1,4.0,App
TKT008343,CUST10691,2025-06-13,Billing,Low,3,3.0,Chat
TKT008344,CUST10691,2026-06-04,Billing,Low,7,2.0,Phone
TKT008345,CUST10692,2024-07-19,Cancellation,Low,7,3.0,Phone
TKT008346,CUST10695,2026-06-12,Billing,Medium,5,2.0,Email
TKT008347,CUST10696,2026-05-16,Cancellation,Low,4,4.0,Phone
TKT008348,CUST10698,2025-12-23,Technical,Medium,2,5.0,Chat
TKT008349,CUST10699,2026-04-10,Plan Change,Medium,2,5.0,Chat
TKT008350,CUST10699,2026-06-13,Technical,Low,2,4.0,Chat
TKT008351,CUST10701,2025-12-17,Plan Change,High,2,4.0,Email
TKT008352,CUST10702,2026-05-19,Technical,Low,4,5.0,Chat
TKT008353,CUST10704,2025-03-04,Connectivity,High,6,3.0,Email
TKT008354,CUST10706,2026-03-03,Plan Change,Medium,3,4.0,Email
TKT008355,CUST10709,2025-11-19,Other,Low,7,3.0,Chat
TKT008356,CUST10713,2025-11-12,Technical,Low,6,3.0,App
TKT008357,CUST10715,2026-04-29,Technical,Medium,7,2.0,Email
TKT008358,CUST10715,2026-05-10,Other,Medium,3,4.0,Email
TKT008359,CUST10717,2025-10-31,Connectivity,Low,6,3.0,Email
TKT008360,CUST10722,2025-12-05,Other,Medium,2,5.0,App
TKT008361,CUST10722,2026-05-12,Cancellation,Low,1,4.0,Chat
TKT008362,CUST10723,2024-06-17,Technical,High,3,3.0,App
TKT008363,CUST10725,2025-07-31,Other,Low,3,5.0,Phone
TKT008364,CUST10726,2026-05-25,Cancellation,High,1,5.0,App
TKT008365,CUST10727,2026-06-05,Billing,Low,4,4.0,Chat
TKT008366,CUST10727,2026-03-20,Plan Change,Low,5,3.0,Email
TKT008367,CUST10727,2026-04-15,Billing,Medium,3,2.0,App
TKT008368,CUST10731,2025-04-02,Cancellation,Low,3,4.0,Chat
TKT008369,CUST10731,2025-10-04,Connectivity,Medium,1,4.0,Phone
TKT008370,CUST10733,2026-04-20,Connectivity,Low,1,4.0,Chat
TKT008371,CUST10737,2025-10-31,Billing,Low,12,3.0,Phone
TKT008372,CUST10740,2026-03-27,Connectivity,Low,2,5.0,Email
TKT008373,CUST10741,2025-03-15,Plan Change,Low,5,4.0,Email
TKT008374,CUST10742,2026-04-28,Plan Change,Low,2,3.0,App
TKT008375,CUST10742,2026-06-06,Plan Change,Low,7,4.0,Phone
TKT008376,CUST10742,2026-05-30,Other,Medium,2,4.0,App
TKT008377,CUST10742,2026-04-27,Technical,Medium,5,3.0,Chat
TKT008378,CUST10743,2026-05-27,Other,High,5,4.0,App
TKT008379,CUST10748,2026-05-02,Billing,Low,1,3.0,Chat
TKT008380,CUST10751,2026-02-10,Billing,Medium,5,3.0,Chat
TKT008381,CUST10751,2025-12-06,Plan Change,Low,1,2.0,Chat
TKT008382,CUST10754,2026-06-03,Technical,Low,7,5.0,Phone
TKT008383,CUST10756,2026-06-12,Technical,Low,4,4.0,Phone
